,NPS,End_event_no,Particle_type,Start_x,Start_y,Start_z,End_x,End_y,End_z,Start_E,End_E,Start_T,End_T,Detector_no,Delta_ray_flag
7999,5911078.0,1.0,3.0,14.083,-3.703,12.616,12.887,-1.6637,15.085,0.1316,0.1255,0.051649,0.070591,5.0,0.0
8000,5912086.0,1.0,3.0,-12.619,-2.3633,15.291,-12.928,-3.2821,13.099,0.76116,0.7588,0.042511,0.051242,13.0,0.0
8001,5912086.0,3.0,3.0,-12.93,-3.2843,13.09,-13.831,-3.7172,9.0709,0.68929,0.68553,0.051275,0.066543,13.0,0.0
8002,5912086.0,5.0,3.0,-13.844,-3.7177,9.0414,-12.876,-1.6786,6.9701,0.51511,0.51196,0.066685,0.078469,13.0,0.0
8003,5913543.0,1.0,3.0,-12.476,-8.2921,-16.404,-12.526,-5.8197,-13.774,0.10107,0.092267,0.049133,0.071302,12.0,0.0
8004,5913543.0,3.0,3.0,-12.456,-7.7204,-15.705,-12.446,-7.6485,-15.703,0.0050668,0.00089994,0.054609,0.057715,12.0,1.0
8005,5913543.0,5.0,3.0,-12.616,-2.4807,-10.425,-13.603,-1.2103,-9.6672,0.44511,0.44407,0.05369,0.060707,13.0,0.0
8006,5913543.0,7.0,3.0,-13.62,-1.2064,-9.6201,-15.138,-2.2382,-10.251,0.14739,0.14375,0.06099,0.071257,13.0,0.0
8007,5913543.0,9.0,3.0,-13.775,-1.3116,-9.6845,-13.8,-1.2818,-9.6986,0.0045767,0.00099405,0.062037,0.063612,13.0,1.0
8008,5913543.0,11.0,3.0,-13.62,-1.2065,-9.6201,-14.013,-1.7631,-10.234,0.014511,0.00078935,0.060992,0.079033,13.0,0.0
8009,5913543.0,13.0,3.0,-13.79,-1.5638,-9.9608,-13.789,-1.5625,-9.9647,0.0016471,0.00096736,0.069446,0.069647,13.0,1.0
8010,5913543.0,15.0,3.0,-13.728,-1.4227,-9.8433,-13.732,-1.4272,-9.8399,0.0014511,0.00099956,0.066246,0.066563,13.0,1.0
8011,5913737.0,1.0,3.0,10.948,6.9132,-15.463,12.517,8.2826,-14.602,1.1572,1.1558,0.044555,0.05245,3.0,0.0
8012,5914469.0,1.0,3.0,-5.1412,-12.02,-10.234,-6.075,-13.46,-7.7053,0.66937,0.66684,0.053224,0.064532,10.0,0.0
8013,5914469.0,3.0,3.0,-6.0685,-13.496,-7.6921,-5.9429,-13.848,-7.7629,0.51884,0.51834,0.064716,0.066178,10.0,0.0
8014,5914469.0,5.0,3.0,-5.9318,-13.868,-7.7736,-5.1658,-14.472,-8.3768,0.26002,0.25891,0.066285,0.071395,10.0,0.0
8015,5914469.0,7.0,3.0,-5.9044,-13.197,-8.1673,-5.4965,-13.624,-8.1623,0.014231,0.00098273,0.062466,0.077616,10.0,1.0
8016,5914488.0,1.0,3.0,-10.251,10.35,-10.959,-9.5896,11.957,-10.917,0.847,0.84571,0.047769,0.054026,16.0,0.0
8017,5914488.0,3.0,3.0,-8.9615,9.5353,-8.0185,-9.7416,11.875,-3.6767,1.7216,1.7179,0.050544,0.067655,16.0,0.0
8018,5914488.0,5.0,3.0,-9.7438,11.873,-3.6523,-10.094,10.059,-0.46406,1.5981,1.5919,0.067746,0.080415,16.0,0.0
8019,5917335.0,1.0,3.0,-13.422,-1.266,-0.70052,-15.114,-2.773,-1.5795,1.7338,1.731,0.033372,0.041696,13.0,0.0
8020,5917335.0,3.0,3.0,-13.434,-1.2616,-0.64655,-15.139,-2.2408,-0.44317,1.3635,1.3615,0.033377,0.04023,13.0,0.0
8021,5918204.0,1.0,3.0,13.01,-3.3677,-6.9151,15.057,-2.939,-7.0577,0.32882,0.32552,0.035058,0.043872,5.0,0.0
8022,5918204.0,3.0,3.0,14.693,-3.0153,-7.0323,14.693,-3.0162,-7.0305,0.0012215,0.00098292,0.042304,0.042431,5.0,1.0
8023,5918411.0,1.0,3.0,11.518,-7.6951,16.5,13.481,-7.074,11.699,0.44201,0.42828,0.043813,0.064455,6.0,0.0
8024,5918411.0,3.0,3.0,13.48,-7.0904,11.671,12.237,-8.3197,12.125,0.25268,0.24367,0.064636,0.072744,6.0,0.0
8025,5918411.0,5.0,3.0,13.282,-7.2866,11.743,13.286,-7.2896,11.748,0.0014342,0.00089866,0.065931,0.066253,6.0,1.0
8026,5919954.0,1.0,3.0,-3.571,-13.033,-15.085,-4.0612,-12.725,-16.5,0.22415,0.22297,0.039172,0.046267,10.0,0.0
8027,5919954.0,3.0,3.0,-3.9191,-12.814,-16.09,-3.9155,-12.761,-16.098,0.0036558,0.00098238,0.04421,0.046066,10.0,1.0
8028,5920463.0,1.0,3.0,0.019404,12.83,1.9271,1.0038,14.878,3.0425,0.44232,0.43889,0.031559,0.04156,0.0,0.0
8029,5920463.0,3.0,3.0,0.088697,12.833,0.79743,-1.2326,14.406,1.443,0.29946,0.29736,0.031996,0.04125,0.0,0.0
8030,5920463.0,5.0,3.0,-1.2315,14.41,1.4459,0.32947,15.327,2.5149,0.27165,0.26939,0.041279,0.050536,0.0,0.0
8031,5921642.0,1.0,3.0,-13.307,-1.5325,-12.126,-13.968,-1.181,-11.856,0.44495,0.44324,0.038404,0.041544,13.0,0.0
8032,5926320.0,1.0,3.0,-3.6653,12.726,-11.469,-5.231,14.452,-11.154,0.226,0.22283,0.039246,0.05013,17.0,0.0
8033,5929054.0,1.0,3.0,0.10248,12.834,-2.8511,-1.0358,14.835,2.876,0.080428,0.062134,0.051806,0.095108,0.0,0.0
8034,5929054.0,3.0,3.0,-1.0353,14.836,2.876,-1.0502,13.386,-0.46782,0.04719,0.031081,0.095117,0.12821,0.0,0.0
8035,5929054.0,5.0,3.0,-1.0417,14.824,2.8479,-0.997,14.855,2.8271,0.0033487,0.00099195,0.094886,0.097388,0.0,1.0
8036,5929054.0,7.0,3.0,-1.027,14.337,1.3379,-1.0012,14.264,1.3738,0.004542,0.0009983,0.083288,0.086282,0.0,1.0
8037,5929785.0,1.0,3.0,-12.437,8.2998,-9.1907,-11.559,5.9604,-10.199,0.33877,0.33637,0.037985,0.049233,15.0,0.0
8038,5931039.0,1.0,3.0,8.7934,9.5602,2.2451,8.4259,11.9,1.7283,0.64351,0.6414,0.047219,0.056235,2.0,0.0
8039,5933691.0,1.0,3.0,-3.8269,12.461,6.0126,-4.5649,14.493,2.4272,1.0722,1.0638,0.04826,0.063016,17.0,0.0
8040,5935444.0,1.0,3.0,4.9345,11.985,5.4631,6.0888,13.346,5.3931,0.087378,0.082741,0.032866,0.044403,1.0,0.0
8041,5935769.0,1.0,3.0,-12.822,1.755,11.253,-14.964,3.1192,9.1889,0.32337,0.31938,0.034912,0.048723,14.0,0.0
8042,5937557.0,1.0,3.0,-3.8124,12.48,-1.0399,-4.0273,14.24,-0.60943,0.34226,0.33973,0.043931,0.051531,17.0,0.0
8043,5939112.0,1.0,3.0,-14.337,-1.2611,3.2302,-12.616,-2.4187,2.3388,0.42571,0.42304,0.038499,0.047483,13.0,0.0
8044,5941879.0,1.0,3.0,11.042,-6.554,-14.047,13.078,-7.9776,-12.394,0.41734,0.4141,0.047509,0.059434,6.0,0.0
8045,5944782.0,1.0,3.0,-13.987,3.7144,15.262,-13.94,1.5921,15.765,0.026865,0.00071091,0.038431,0.070125,14.0,0.0
8046,5945732.0,1.0,3.0,12.65,-2.157,14.387,14.926,-1.7202,15.369,0.64683,0.64079,0.051409,0.060767,5.0,0.0
8047,5945732.0,3.0,3.0,13.153,1.4114,13.531,14.005,1.184,13.852,1.1461,1.1454,0.048686,0.051978,4.0,0.0
8048,5945732.0,5.0,3.0,14.866,3.2562,10.1,15.102,2.8149,10.184,0.97168,0.97135,0.056215,0.058018,4.0,0.0
8049,5946760.0,1.0,3.0,-12.54,5.8233,-1.75,-13.48,7.0942,-3.0127,0.098533,0.09295,0.034326,0.046815,15.0,0.0
8050,5949912.0,1.0,3.0,11.039,-6.5611,5.2137,11.163,-7.767,4.8875,0.14643,0.14457,0.033962,0.040618,6.0,0.0
8051,5949912.0,3.0,3.0,11.164,-7.7682,4.8869,11.743,-8.2306,4.4285,0.13488,0.13375,0.040627,0.045381,6.0,0.0
8052,5949912.0,5.0,3.0,11.133,-7.4769,4.966,11.139,-7.4658,4.9585,0.0022093,0.00098217,0.039017,0.039793,6.0,1.0
8053,5950616.0,1.0,3.0,-6.0892,13.158,-7.1486,-5.4851,14.333,-6.9336,0.12749,0.12534,0.034128,0.041575,17.0,0.0
8054,5950616.0,3.0,3.0,-5.4814,14.335,-6.9331,-3.5947,12.925,-7.9781,0.084009,0.077786,0.041614,0.058593,17.0,0.0
8055,5950616.0,5.0,3.0,-4.421,13.532,-7.5265,-4.1503,13.473,-7.1526,0.011016,0.00098388,0.05112,0.060849,17.0,1.0
8056,5952115.0,1.0,3.0,-0.12916,-12.837,0.85876,1.0469,-14.819,-1.4327,0.50012,0.49722,0.035336,0.0479,9.0,0.0
8057,5954455.0,1.0,3.0,-8.7436,-9.5721,11.955,-10.115,-11.513,12.294,1.0376,0.99197,0.038365,0.046848,11.0,0.0
8058,5954455.0,3.0,3.0,-8.7426,-9.5724,11.968,-10.133,-11.486,13.164,0.2809,0.27788,0.038425,0.049997,11.0,0.0
8059,5954455.0,5.0,3.0,-10.128,-11.494,13.172,-8.6178,-9.6119,11.508,0.11336,0.10617,0.05009,0.067368,11.0,0.0
8060,5954455.0,7.0,3.0,-8.9545,-9.9558,11.975,-8.9687,-9.9583,11.94,0.0028347,0.00091783,0.063402,0.064954,11.0,1.0
8061,5954455.0,9.0,3.0,-9.9677,-11.258,13.021,-9.9668,-11.262,13.007,0.0018764,0.00099507,0.04862,0.049307,11.0,1.0
8062,5955002.0,1.0,3.0,5.9784,13.776,-12.321,3.6472,12.768,-14.176,0.20629,0.20261,0.047724,0.062672,1.0,0.0
8063,5955002.0,3.0,3.0,3.6489,12.769,-14.175,3.6586,12.771,-14.189,0.0022035,0.0009743,0.062661,0.063348,1.0,1.0
8064,5955002.0,5.0,3.0,4.1253,12.188,-7.6991,6.0288,12.853,-7.0304,1.1923,1.1904,0.031738,0.039166,1.0,0.0
8065,5955453.0,1.0,3.0,-4.939,-11.985,-14.96,-4.6335,-14.506,-12.459,0.26639,0.2623,0.056858,0.072634,10.0,0.0
8066,5955622.0,1.0,3.0,-8.5621,9.6343,-2.2307,-8.3595,11.858,-2.2349,0.59861,0.59669,0.038833,0.047225,16.0,0.0
8067,5955870.0,1.0,3.0,-8.8983,9.542,6.8586,-10.217,11.331,7.393,0.22703,0.22472,0.052618,0.063187,16.0,0.0
8068,5955870.0,3.0,3.0,-10.216,11.333,7.3899,-8.415,11.893,5.6979,0.14455,0.11947,0.06327,0.076764,16.0,0.0
8069,5955870.0,5.0,3.0,-8.4142,11.893,5.6956,-9.0581,9.5312,6.2366,0.10094,0.089085,0.076782,0.092131,16.0,0.0
8070,5955870.0,7.0,3.0,-8.9378,10.11,6.048,-8.9366,10.11,6.0482,0.0011204,0.00097057,0.088288,0.08835,16.0,1.0
8071,5955870.0,9.0,3.0,-8.7911,10.655,5.9206,-8.7729,10.661,5.9216,0.0020459,0.00098806,0.084745,0.085713,16.0,1.0
8072,5955870.0,11.0,3.0,-9.645,10.555,7.161,-9.6144,10.55,7.1935,0.0030457,0.00096024,0.0586,0.060337,16.0,1.0
8073,5955870.0,13.0,3.0,-5.9183,12.608,8.1288,-3.7122,13.866,7.9754,0.32279,0.31837,0.051995,0.062736,17.0,0.0
8074,5955870.0,15.0,3.0,-4.2467,13.561,8.0126,-4.2465,13.563,8.0137,0.0011142,0.00097887,0.060133,0.06025,17.0,1.0
8075,5955870.0,17.0,3.0,-6.0056,12.788,8.1639,-4.0036,12.279,8.6681,0.3138,0.30993,0.052559,0.061595,17.0,0.0
8076,5956125.0,1.0,3.0,0.12682,-12.836,-2.8572,-0.51306,-15.262,-2.7424,0.64302,0.64143,0.052488,0.061829,9.0,0.0
8077,5956125.0,3.0,3.0,-0.47585,-15.277,-2.7957,1.2341,-14.4,-3.2991,0.21636,0.21353,0.062274,0.071587,9.0,0.0
8078,5956125.0,5.0,3.0,1.2341,-14.4,-3.2993,-0.18638,-15.356,-3.2353,0.20743,0.20538,0.071593,0.079725,9.0,0.0
8079,5956125.0,7.0,3.0,-0.18282,-15.357,-3.2262,0.79582,-13.11,-0.098944,0.088797,0.079315,0.079809,0.10549,9.0,0.0
8080,5956125.0,9.0,3.0,-0.11037,-15.194,-3.0277,-0.19187,-15.174,-3.0443,0.0043979,0.00099979,0.081507,0.084613,9.0,1.0
8081,5956193.0,1.0,3.0,0.81105,-13.123,-10.152,-1.1158,-14.707,-8.9804,1.1247,1.1223,0.046926,0.056602,9.0,0.0
8082,5956228.0,1.0,3.0,-11.665,-7.4221,-13.155,-11.467,-8.079,-14.109,0.040947,0.036256,0.082242,0.092875,12.0,0.0
8083,5959917.0,1.0,3.0,-9.8287,9.7878,-15.309,-7.9098,11.333,-15.34,0.41116,0.40052,0.0379,0.047772,16.0,0.0
8084,5961767.0,1.0,3.0,-12.655,-5.86,8.0181,-11.134,-7.7234,7.8353,0.17442,0.16711,0.042267,0.054339,12.0,0.0
8085,5961767.0,3.0,3.0,-11.136,-7.7262,7.8371,-13.442,-7.3619,9.0058,0.13975,0.13511,0.054366,0.068431,12.0,0.0
8086,5961767.0,5.0,3.0,-12.959,-7.4382,8.7611,-12.96,-7.4365,8.7605,0.0012323,0.00099444,0.065486,0.065575,12.0,1.0
8087,5961767.0,7.0,3.0,-11.145,-7.7107,7.8365,-11.132,-7.7032,7.8075,0.0025218,0.00099055,0.054256,0.055589,12.0,1.0
8088,5961767.0,9.0,3.0,-9.3315,-9.5598,6.2917,-9.925,-9.8683,6.1535,0.66599,0.6655,0.032133,0.034662,11.0,0.0
8089,5961941.0,1.0,3.0,11.39,-8.019,-0.057752,11.918,-8.2857,-0.062327,1.2153,1.2149,0.035546,0.037612,6.0,0.0
8090,5961941.0,3.0,3.0,11.956,-8.2942,-0.027585,12.489,-5.8107,0.14051,0.8819,0.88015,0.037979,0.047106,6.0,0.0
8091,5961941.0,5.0,3.0,11.32,-7.955,-0.022269,13.461,-6.8267,-3.1189,0.54218,0.53845,0.035407,0.0504,6.0,0.0
8092,5961941.0,7.0,3.0,13.461,-6.8233,-3.1454,11.818,-8.2577,-6.5014,0.29353,0.28669,0.050514,0.067798,6.0,0.0
8093,5963455.0,1.0,3.0,-12.697,2.8942,-5.629,-14.739,1.508,-5.8498,0.86801,0.86631,0.027141,0.036042,14.0,0.0
8094,5963455.0,3.0,3.0,-12.626,2.6059,-7.3238,-14.714,3.4115,-8.0447,0.73841,0.73604,0.026981,0.035576,14.0,0.0
8095,5963455.0,5.0,3.0,-12.704,2.913,-5.6192,-15.153,2.5333,-7.0538,0.89402,0.89124,0.027227,0.037482,14.0,0.0
8096,5965071.0,1.0,3.0,12.735,8.2067,2.4333,13.334,7.6428,2.0804,0.33031,0.3296,0.042807,0.046566,3.0,0.0
8097,5965388.0,1.0,3.0,0.13857,12.838,-10.898,-0.85115,15.043,-12.308,0.29303,0.29031,0.033248,0.045336,0.0,0.0
8098,5967630.0,1.0,3.0,-12.976,-3.3349,-4.9075,-14.704,-3.4199,-5.0042,0.397,0.39517,0.034772,0.041762,13.0,0.0
8099,5967630.0,3.0,3.0,-14.713,-3.4119,-5.0086,-13.946,-1.1798,-6.1871,0.33224,0.32948,0.04183,0.052893,13.0,0.0
8100,5967630.0,5.0,3.0,-13.324,-3.352,-4.9269,-13.309,-3.3538,-4.8898,0.0029732,0.00086512,0.036178,0.037861,13.0,1.0
8101,5970387.0,1.0,3.0,4.6967,11.986,11.379,5.9933,13.742,10.483,0.32875,0.32652,0.036022,0.04594,1.0,0.0
8102,5970387.0,3.0,3.0,3.8908,12.387,12.481,4.7461,14.517,12.906,1.728,1.7263,0.035541,0.043541,1.0,0.0
8103,5970387.0,5.0,3.0,3.8852,12.393,12.48,4.1007,14.295,11.778,1.7088,1.7074,0.035563,0.042552,1.0,0.0
8104,5972628.0,1.0,3.0,-14.514,-1.3448,9.9954,-15.133,-2.69,8.8528,0.23889,0.23522,0.037136,0.045659,13.0,0.0
8105,5972645.0,1.0,3.0,-5.3958,12.116,0.55583,-3.71,12.637,-1.0528,0.23415,0.23161,0.046655,0.057597,17.0,0.0
8106,5973674.0,1.0,3.0,9.03,-9.5316,8.256,8.8722,-12.057,9.0868,0.094256,0.081435,0.05819,0.075137,7.0,0.0
8107,5973674.0,3.0,3.0,8.8729,-12.057,9.0889,8.43,-9.7004,10.606,0.041208,0.028172,0.075158,0.10241,7.0,0.0
8108,5973674.0,5.0,3.0,8.43,-9.7004,10.607,8.4221,-10.07,11.132,0.013585,0.00093711,0.10241,0.11572,7.0,0.0
8109,5973674.0,7.0,3.0,8.8392,-11.887,9.152,8.8373,-11.887,9.1553,0.0012516,0.00098109,0.07678,0.076968,7.0,1.0
8110,5973674.0,9.0,3.0,13.909,-3.7182,13.246,14.913,-1.7018,13.946,0.62707,0.62419,0.067129,0.075936,5.0,0.0
8111,5973842.0,1.0,3.0,12.819,-1.7588,11.152,14.435,-3.5935,5.7665,0.52308,0.48354,0.03897,0.061663,5.0,0.0
8112,5973842.0,3.0,3.0,12.791,-1.8054,11.163,15.155,-2.4206,10.347,1.6551,1.6531,0.038696,0.047539,5.0,0.0
8113,5974068.0,1.0,3.0,-10.962,6.8225,14.356,-13.426,7.4203,11.676,1.0312,1.0262,0.052929,0.065974,15.0,0.0
8114,5976653.0,1.0,3.0,-11.515,-5.988,8.921,-13.33,-7.6507,9.6181,0.73347,0.73168,0.047618,0.056978,12.0,0.0
8115,5976653.0,3.0,3.0,-10.941,-7.08,8.6851,-11.062,-7.5916,9.0772,0.66384,0.66356,0.047073,0.049502,12.0,0.0
8116,5976653.0,5.0,3.0,-11.073,-7.6134,9.0971,-13.481,-7.0851,11.432,0.51604,0.51211,0.049639,0.062695,12.0,0.0
8117,5976653.0,7.0,3.0,-13.481,-7.0797,11.455,-13.345,-6.4786,12.3,0.42002,0.41911,0.062796,0.066971,12.0,0.0
8118,5976653.0,9.0,3.0,-10.941,-7.078,9.0788,-13.426,-7.4207,11.182,0.59768,0.59573,0.047777,0.060079,12.0,0.0
8119,5978101.0,1.0,3.0,-1.187,-13.648,9.9154,0.046768,-15.369,11.1,0.21451,0.21055,0.032292,0.043692,9.0,0.0
8120,5978101.0,3.0,3.0,0.047363,-15.369,11.108,-0.25971,-12.857,12.585,0.16334,0.15875,0.043743,0.058722,9.0,0.0
8121,5979082.0,1.0,3.0,-11.186,-6.3006,14.056,-13.389,-7.5249,13.175,0.29081,0.28809,0.035418,0.046976,12.0,0.0
8122,5981963.0,1.0,3.0,-12.815,-1.7649,-6.812,-12.866,-3.2054,-5.3468,0.041339,0.0287,0.043855,0.063482,13.0,0.0
8123,5982947.0,1.0,3.0,-13.323,-3.5867,-1.8952,-13.352,-1.2962,-2.0001,0.60742,0.60479,0.045445,0.054044,13.0,0.0
8124,5982947.0,3.0,3.0,-13.372,-3.61,-1.9613,-15.035,-1.9085,-4.3232,0.56043,0.55768,0.045793,0.058516,13.0,0.0
8125,5982947.0,5.0,3.0,-13.61,-3.3666,-2.2991,-13.614,-3.3681,-2.2979,0.0014492,0.000979,0.047612,0.047808,13.0,1.0
8126,5983958.0,1.0,3.0,3.8247,-12.464,-4.8345,5.7817,-12.417,-8.316,1.0521,1.0483,0.039749,0.053847,8.0,0.0
8127,5989268.0,1.0,3.0,12.833,3.1584,-3.1875,15.087,2.8615,-1.2002,0.81193,0.80959,0.033585,0.044505,4.0,0.0
8128,5989268.0,3.0,3.0,15.077,2.8886,-1.1813,12.874,1.6811,-2.799,0.23845,0.23506,0.045028,0.058654,4.0,0.0
8129,5989268.0,5.0,3.0,14.377,2.955,-1.826,14.377,2.9549,-1.8256,0.0010517,0.00097088,0.041067,0.041094,4.0,1.0
8130,5990277.0,1.0,3.0,6.0458,12.909,-0.060903,4.3862,12.057,-0.50183,0.25186,0.24958,0.033505,0.042116,1.0,0.0
8131,5991054.0,1.0,3.0,-8.7031,9.5834,10.359,-9.0906,12.071,11.13,0.45437,0.45201,0.035129,0.045482,16.0,0.0
8132,5992303.0,1.0,3.0,-7.8023,10.65,-15.416,-8.377,11.87,-15.273,0.36409,0.36182,0.035974,0.041545,16.0,0.0
8133,5993823.0,1.0,3.0,11.223,6.2524,5.6329,13.01,6.0631,6.5904,0.90119,0.89935,0.033887,0.041174,3.0,0.0
8134,5995607.0,1.0,3.0,-12.387,-8.3078,-8.2068,-10.946,-6.9386,-7.9323,0.1624,0.15913,0.041374,0.05165,12.0,0.0
8135,5995607.0,3.0,3.0,-10.946,-6.9379,-7.9343,-13.48,-6.9925,-10.158,0.14362,0.13847,0.051665,0.069726,12.0,0.0
8136,5995607.0,5.0,3.0,-13.48,-6.9927,-10.16,-11.1,-6.4355,-10.878,0.091471,0.085671,0.069764,0.08602,12.0,0.0
8137,5995607.0,7.0,3.0,-11.099,-6.4356,-10.882,-12.702,-6.1577,-11.669,0.03448,0.00093808,0.086058,0.11428,12.0,0.0
8138,5995607.0,9.0,3.0,-11.859,-6.3608,-11.176,-11.903,-6.2451,-11.324,0.0073486,0.0008599,0.095472,0.10109,12.0,1.0
8139,5995607.0,11.0,3.0,-12.811,-7.0378,-9.5388,-12.803,-7.0424,-9.5469,0.0017697,0.00098397,0.064805,0.065347,12.0,1.0
8140,5995607.0,13.0,3.0,-11.156,-7.1386,-7.9724,-11.143,-7.1542,-7.9824,0.002498,0.0008968,0.050149,0.051063,12.0,1.0
8141,5998311.0,1.0,3.0,-12.902,8.1155,15.199,-11.699,5.8878,15.015,0.21027,0.20717,0.099686,0.11168,15.0,0.0
8142,5999168.0,1.0,3.0,13.857,3.4093,12.755,13.64,3.6945,12.502,0.054062,0.05252,0.073816,0.077242,4.0,0.0
8143,5999514.0,1.0,3.0,14.237,-3.6688,1.3673,14.22,-1.2231,1.4315,0.071307,0.063376,0.049826,0.067196,5.0,0.0
8144,5999514.0,3.0,3.0,14.22,-1.223,1.4303,13.249,-3.1446,2.1948,0.037788,0.00099178,0.067213,0.10058,5.0,0.0
8145,5999514.0,5.0,3.0,13.814,-2.2596,1.4464,13.833,-2.2707,1.4317,0.0027009,0.00098403,0.077688,0.078761,5.0,1.0
8146,6003975.0,1.0,3.0,-4.1907,12.148,-16.213,-5.0531,14.499,-14.882,0.43488,0.43181,0.031255,0.042496,17.0,0.0
8147,6011656.0,1.0,3.0,-14.598,-3.4997,11.075,-13.938,-1.1795,10.995,0.28962,0.28735,0.036177,0.046636,13.0,0.0
8148,6011656.0,3.0,3.0,-13.926,-1.179,11.001,-12.914,-3.2656,8.8072,0.12299,0.11581,0.046752,0.064849,13.0,0.0
8149,6011656.0,5.0,3.0,-12.916,-3.269,8.8087,-15.031,-1.9003,8.2502,0.03932,0.024185,0.064894,0.090632,13.0,0.0
8150,6011656.0,7.0,3.0,-15.031,-1.9002,8.2504,-14.461,-2.1482,8.1234,0.01506,0.00072098,0.090637,0.10485,13.0,0.0
8151,6011656.0,9.0,3.0,-14.659,-1.9639,8.1943,-14.654,-1.9634,8.1985,0.0015023,0.00080206,0.097435,0.097758,13.0,1.0
8152,6011656.0,11.0,3.0,-14.662,-2.2169,8.2825,-14.666,-2.2199,8.2847,0.0014257,0.00097559,0.085292,0.085561,13.0,1.0
8153,6011656.0,13.0,3.0,-13.282,-2.4737,9.5445,-13.285,-2.4725,9.5404,0.0014859,0.00097489,0.058316,0.058575,13.0,1.0
8154,6011656.0,15.0,3.0,-14.502,-3.1597,11.063,-14.506,-3.1583,11.062,0.0014772,0.00093118,0.03771,0.037943,13.0,1.0
8155,6011656.0,17.0,3.0,-13.316,-1.8585,16.5,-15.135,-2.2179,15.283,0.063835,0.057372,0.031949,0.048359,13.0,0.0
8156,6011656.0,19.0,3.0,-15.135,-2.2187,15.283,-13.474,-3.6498,14.02,0.04347,0.028554,0.048369,0.072567,13.0,0.0
8157,6011656.0,21.0,3.0,-13.474,-3.6497,14.019,-13.014,-2.8855,13.2,0.018517,0.00096713,0.072573,0.096054,13.0,0.0
8158,6011656.0,23.0,3.0,-14.422,-2.9793,14.681,-14.416,-2.9853,14.676,0.0016893,0.00097678,0.05913,0.059698,13.0,1.0
8159,6011902.0,1.0,3.0,8.2106,-9.86,-15.692,9.0956,-10.188,-16.5,1.0579,1.0567,0.044736,0.049119,7.0,0.0
8160,6012339.0,1.0,3.0,13.548,1.2241,-4.7666,13.092,3.4399,-6.8451,0.23271,0.22865,0.035106,0.049209,4.0,0.0
8161,6012339.0,3.0,3.0,13.088,3.4362,-6.8518,15.067,1.9815,-5.9826,0.14362,0.1394,0.049299,0.063204,4.0,0.0
8162,6012339.0,5.0,3.0,14.767,2.2019,-6.1143,14.765,2.1952,-6.115,0.0015264,0.00095881,0.061098,0.061441,4.0,1.0
8163,6012339.0,7.0,3.0,13.33,2.285,-5.7617,13.318,2.2601,-5.7759,0.0028739,0.00099773,0.041858,0.043203,4.0,1.0
8164,6013976.0,1.0,3.0,-14.855,-1.6282,-6.6212,-14.597,-3.5006,-7.0625,0.33525,0.33166,0.042055,0.050178,13.0,0.0
8165,6013976.0,3.0,3.0,-14.797,-2.0529,-6.7213,-14.797,-2.0538,-6.7146,0.0015864,0.00092958,0.043897,0.044268,13.0,1.0
8166,6013976.0,5.0,3.0,-13.993,-1.1829,-6.8511,-15.141,-2.6415,-7.0295,0.48026,0.46999,0.038494,0.045753,13.0,0.0
8167,6013976.0,7.0,3.0,-15.138,-2.6577,-7.0349,-12.952,-3.3087,-7.6862,0.38605,0.37679,0.04584,0.055471,13.0,0.0
8168,6013976.0,9.0,3.0,-12.943,-3.2989,-7.679,-14.419,-1.2959,1.0166,0.26774,0.25476,0.055545,0.095696,13.0,0.0
8169,6014656.0,1.0,3.0,-1.2578,-14.276,-3.885,-0.841,-13.148,-3.5401,0.15389,0.15196,0.035625,0.042145,9.0,0.0
8170,6015399.0,1.0,3.0,-13.33,-3.5904,-3.6544,-15.153,-2.3612,-3.7899,0.70521,0.67914,0.034156,0.042252,13.0,0.0
8171,6015952.0,1.0,3.0,-0.45948,-12.916,16.344,0.85426,-15.04,12.435,0.28363,0.27959,0.049042,0.069249,9.0,0.0
8172,6015952.0,3.0,3.0,0.53077,-14.517,13.397,0.53032,-14.518,13.397,0.0011579,0.00092776,0.064273,0.064331,9.0,1.0
8173,6018947.0,1.0,3.0,6.0905,13.32,7.8008,4.9444,11.986,7.2534,0.99825,0.99631,0.048443,0.054975,1.0,0.0
8174,6018947.0,3.0,3.0,5.5331,12.197,14.197,3.8578,14.076,10.731,0.51617,0.51013,0.052773,0.069243,1.0,0.0
8175,6024161.0,1.0,3.0,8.8215,9.5544,3.6972,7.7937,10.77,4.2332,0.55024,0.54905,0.031683,0.038076,2.0,0.0
8176,6024161.0,3.0,3.0,9.0388,9.5314,4.0664,9.9458,9.888,4.217,0.96655,0.96596,0.032601,0.036107,2.0,0.0
8177,6024161.0,5.0,3.0,10.946,7.1584,5.0443,13.394,7.512,7.5543,0.74593,0.74087,0.037819,0.050686,3.0,0.0
8178,6024161.0,7.0,3.0,13.086,7.4676,7.2387,13.084,7.4763,7.2413,0.0015226,0.00097801,0.049068,0.049512,3.0,1.0
8179,6026789.0,1.0,3.0,-0.082641,-15.025,10.446,-0.089233,-15.367,10.469,0.43563,0.43511,0.046313,0.047668,9.0,0.0
8180,6029311.0,1.0,3.0,-7.8284,11.098,5.8671,-7.9549,10.181,5.4828,0.046786,0.043748,0.036145,0.044635,16.0,0.0
8181,6032527.0,1.0,3.0,0.80895,-13.121,9.6233,-1.1949,-13.67,11.064,0.092719,0.087745,0.038701,0.054615,9.0,0.0
